Date,AMZN,POM,L,A,FMC,PEG,CSCO,PAYX,CHRW,EXPD,SYY,CCI,GOOGL,PEP,WEC
2016-03-28,579.87,6769.23,38.37,39.52,40.85,46.08,27.9,54.17,74.04,48.73,46.24,85.69,753.28,100.98,58.68
2016-03-29,593.86,7230.77,38.27,40.16,41.06,46.58,28.1,54.49,74.5,48.79,46.47,86.45,765.89,101.37,59.59
2016-03-30,598.69,7692.3101,38.55,40.12,41.28,46.54,28.46,53.29,74.55,48.71,46.63,86.93,768.34,102.69,59.61
2016-03-31,593.64,7846.1499,38.26,39.85,40.37,47.14,28.47,54.01,74.23,48.81,46.73,86.5,762.9,102.48,60.07
2016-04-01,598.5,7692.3101,38.53,40.31,40.29,47.32,28.69,54.17,73.65,48.85,47.08,87.11,769.67,103.78,59.97
2016-04-04,593.19,7230.77,37.96,40.01,39.2,46.94,28.14,53.45,73.47,47.79,46.99,87.02,765.12,103.82,60.11
2016-04-05,586.14,7230.77,37.69,39.26,38.16,46.2,27.58,53.11,73.53,47.78,46.7,86.15,758.57,103.1,58.98
2016-04-06,602.08,7692.3101,37.69,40.24,37.87,46.11,28,53.64,73.66,47.79,46.98,86.99,768.07,103.92,58.81
2016-04-07,591.43,7538.46,37.52,39.47,36.9,45.9,27.6,52.87,71.85,47.35,46.76,86.77,760.12,103.6,58.91
2016-04-08,594.6,7307.6899,37.92,39.54,37.48,45.98,27.69,53.04,71.84,47.49,46.94,88.05,759.47,105.08,58.93
2016-04-11,595.93,7769.23,38.22,39.41,37.39,45.63,27.62,52.68,71.77,47.91,46.71,87.51,757.54,104.3,58.73
2016-04-12,603.17,8000,38.69,39.75,38,46.26,27.64,53.09,72.49,47.88,46.95,87.68,764.32,104.91,59.13
2016-04-13,614.82,8000,39.45,40.69,39.62,45.77,28.23,53.06,72.95,48.46,47.1,87.9,771.91,104.12,58.6
2016-04-14,620.75,8000,39.51,40.78,39.52,45.86,28.25,52.93,72.9,48.7,46.61,87.16,775.39,103.16,58.38
2016-04-15,625.89,7692.3101,39.35,40.91,39.9,46.4,27.9,52.87,73.51,49.24,46.82,87.28,780,103.77,58.79
2016-04-18,635.35,7692.3101,39.44,41.31,40.13,46.74,28.19,53.42,74.11,49.2,46.88,87.58,787.68,103.72,59.14
2016-04-19,627.9,7461.54,39.74,41.4,41.81,47.12,28.33,53.56,75.23,49.82,46.98,88.09,776.25,104.32,59.14
2016-04-20,632.99,7000,39.95,41.52,42.8,46,28.44,53.39,74.73,49.37,46.75,87.6,774.92,102.44,57.12
2016-04-21,631,7461.54,39.14,41.93,42.8,44.89,28.24,52.29,74.31,48.71,45.58,85.89,780,100.99,55.9
2016-04-22,620.5,7769.23,39.86,41.8,42.95,45.21,28.15,52.27,74.56,48.95,45.77,87.75,737.77,101.98,56.65
2016-04-25,626.2,8307.6904,39.68,41.63,42.67,45.24,28.23,52.57,74.6,48.91,46.3,87.18,742.21,102.8,56.82
2016-04-26,616.88,8230.7695,40.09,41.32,43.27,45.46,28.45,52.65,75.71,49.64,46.3,87.56,725.37,102.6,56.71
2016-04-27,606.57,7846.1499,40.24,41.58,44.1,46.06,28.64,53.12,71.81,50.35,46.41,87.74,721.46,102.63,57.7
2016-04-28,602,8000,39.75,41.18,43.52,46.28,27.96,52.82,70.83,49.85,46.26,87.14,705.06,102.97,58.08
2016-04-29,659.59,8000,39.68,40.92,43.26,46.13,27.49,52.12,70.97,49.61,46.07,86.88,707.88,102.96,58.21
2016-05-02,683.85,8000,40.15,41.71,43.62,46.17,27.37,52.6,71.81,50.26,48.61,87.53,714.41,103.43,58.42
2016-05-03,671.32,8000,39.86,41.24,47.32,46.09,26.86,52.4,70.84,47.39,48.51,86.29,708.44,103.56,58.95
2016-05-04,670.9,7923.0801,39.76,40.52,47.44,46.64,26.44,52.29,71.74,47.58,48.52,87.91,711.37,104.02,60.1
2016-05-05,659.09,7692.3101,39.71,40.96,47.54,46.45,26.21,51.19,70.85,47.47,48.87,87.94,714.71,104.21,59.97
2016-05-06,673.95,7923.0801,39.66,41.43,48,45.71,26.53,51.91,72.82,48.4,49.37,88.34,725.18,104.96,59.25
2016-05-09,679.75,7692.3101,39.42,41.33,46.6,46.2,26.51,51.99,73.14,48.3,49.72,89.47,729.13,105.28,60.08
2016-05-10,703.07,7692.3101,39.99,42,47.14,46.25,27.03,52.89,73.05,48.73,50.17,90.58,739.38,106.57,60.03
2016-05-11,713.23,7461.54,39.6,42.46,47,46.37,26.7,52.21,72.59,47.8,50.22,90.12,730.55,105.72,60.06
2016-05-12,717.93,7461.54,39.65,42.73,46.99,46.36,26.67,52.11,72.47,48.05,50.18,90.46,728.07,106.1,60.18
2016-05-13,709.92,7461.54,39.37,42.62,46,45.87,26.53,51.71,72.31,47.45,50.15,89.85,724.83,104.18,59.91
2016-05-16,710.66,7461.54,39.83,42.94,47,45.94,26.97,52.06,72.44,47.35,50.21,90.35,730.3,104.13,60.15
2016-05-17,695.27,7230.77,39.68,44.41,47.15,45.17,26.65,51.47,72.78,47.57,49.3,90.12,720.19,102.37,58.9
2016-05-18,697.45,7461.54,40.3,44.32,45.64,44.33,26.72,51.73,73.15,47.66,48.7,90.49,721.78,100.91,57.89
2016-05-19,698.52,7307.6899,39.89,44.56,45.71,44.79,27.57,51.71,73.1,47.76,49.07,89.53,715.31,101.33,58.42
2016-05-20,702.8,7076.9199,40.17,44.89,46.5,44.97,27.97,52.03,74.32,48.43,48.55,89.92,721.71,100.1,58.51
2016-05-23,696.75,6923.0801,40.08,44.57,47.44,44.52,27.94,51.73,74.36,48.73,48.39,90.36,717.25,100.42,57.99
2016-05-24,704.2,6923.0801,40.25,45.03,47.33,45,28.47,53.08,74.69,49.18,48.71,91.29,733.03,101.09,58.87
2016-05-25,708.35,6923.0801,40.23,45.42,48.38,43.79,28.92,53.67,74.81,48.87,48.59,91.08,738.1,101.09,58.75
2016-05-26,714.91,7000,40.48,45.51,47.85,44.26,28.9,53.97,74.97,48.91,48.84,90.81,736.93,101.9,59.67
2016-05-27,712.24,7384.6201,40.65,45.82,48.12,44.54,28.92,54.33,75.18,48.67,48.66,90.8,747.6,101.96,59.73
2016-05-31,722.79,7153.8501,40.48,45.89,47.49,44.75,29.05,54.22,74.98,48.55,48.11,90.81,748.85,101.18,60.14
2016-06-01,719.44,7153.8501,40.44,45.95,47.69,45.04,28.9,54.46,74.25,48.62,48.81,90.8,748.46,101.57,60.45
2016-06-02,728.24,7153.8501,40.55,45.9,48.01,44.85,29.08,54.94,73.79,48.46,48.76,91.8,744.27,102,60.18
2016-06-03,725.54,7076.9199,40.26,45.72,48.85,45.36,29.13,54.71,73.36,49.07,48.9,92.76,735.86,102.53,61.52
2016-06-06,726.73,7076.9199,40.2,45.86,49.67,45.31,29.1,54.92,73.22,49.48,48.78,93.04,730.06,102.7,61.11
2016-06-07,723.74,7153.8501,40.16,45.75,49.73,44.18,29.07,55.11,72.95,49.56,48.68,94.02,731.09,102.49,60.9
2016-06-08,726.64,7153.8501,40.54,46.15,50.45,44.29,29.14,55.12,73.67,49.83,48.68,93.99,742.93,103.18,61.65
2016-06-09,727.65,7076.9199,40.1,46.09,50.35,44.62,29.14,55.21,74.11,49.98,49,94.42,742.52,103.66,62.32
2016-06-10,717.91,7000,39.79,45.36,49.66,44.36,29.03,54.56,72.99,49.26,48.78,94.13,733.19,103.31,62.53
2016-06-13,715.24,7153.8501,39.71,44.92,48.39,44.52,28.84,54.23,72.98,48.72,48.43,94.5,731.88,103.06,62.52
2016-06-14,719.3,7153.8501,39.36,44.91,48.14,44.49,28.96,54.58,72.47,48.26,48.47,93.66,733.25,103.23,63.19
2016-06-15,714.26,7076.9199,39.48,44.94,48.58,44.31,28.65,54.52,72.52,48.25,48.66,93.96,732.19,102.86,62.56
2016-06-16,717.51,7230.77,39.69,45.37,49,44.58,28.87,54.9,72.09,48.32,49.76,94.65,724.25,103.85,63.14
2016-06-17,706.39,7307.6899,40.04,45.36,48.29,44.81,28.95,54.59,71.98,48.29,49.8,94.41,704.25,103.41,63.3
2016-06-20,714.01,7307.6899,40.04,46.14,48.62,44.37,28.8,55.26,72.54,48.67,49.95,94.41,706.13,103.37,62.94
2016-06-21,715.82,7230.77,40.34,46.16,48.23,44.27,28.77,55.51,72.09,48.57,50.07,95.37,708.88,104.08,62.9
2016-06-22,710.6,7307.6899,40.25,46.03,48.73,44.09,28.72,55.31,71.86,48.53,49.97,95.24,710.47,103.74,62.88
2016-06-23,722.08,7230.77,40.96,46.68,49.3,44.3,29.22,56.29,71.92,49.01,50.29,96.08,714.87,104.44,62.78
2016-06-24,698.96,7230.77,39.37,44.12,45.12,44.09,27.75,54.64,71.64,47.5,49.92,96.44,685.2,101.98,63.32
2016-06-27,691.36,7230.77,38.34,42.26,42.21,44.42,27.31,54.27,72.18,47.07,49.71,97.18,681.14,102.13,64.48
2016-06-28,707.95,7230.77,39.03,43.11,43.76,44.54,27.79,55.53,73.42,47.6,49.52,99,691.26,102.14,64.32
2016-06-29,715.6,7230.77,39.92,43.76,45.35,45.29,28.26,56.14,73.65,48.15,50.22,100.33,695.19,103.12,64.16
2016-06-30,715.62,7153.8501,41.09,44.36,46.31,46.61,28.69,59.5,74.25,49.04,50.74,101.43,703.53,105.94,65.3
2016-07-01,725.68,6846.1499,40.91,44.6,46.06,46.5,28.8,59.44,75.19,49.69,50.73,101.18,710.25,105.63,65.05
2016-07-05,728.1,6923.0801,40.02,43.75,44.7,46.68,28.33,60.09,75.03,49.29,51.2,102.56,704.89,106.42,65.82
2016-07-06,737.61,6692.3101,40.13,44.47,44.16,46.75,28.72,60.84,74.8,48.97,51.27,101.92,708.97,105.92,65.65
2016-07-07,736.57,6846.1499,40.13,44.42,44.8,45.55,28.74,60.59,73.36,49.26,51.19,101.51,707.26,107.49,64.38
2016-07-08,745.81,6692.3101,40.78,45.48,46.48,46.14,29.26,61.33,74.43,49.92,51.59,102.2,717.78,108.27,65.03
2016-07-11,753.78,6846.1499,40.63,45.4,46.42,45.95,29.43,61.24,71.86,49.81,51.64,100.54,727.2,108.91,64.91
2016-07-12,748.21,6846.1499,41.21,46.53,48.08,45.44,29.61,61.01,72.45,49.99,51.08,100.15,732.51,108.79,63.71
2016-07-13,742.63,6846.1499,41.21,46.41,48.29,45.97,29.75,61.11,72.83,50.16,52.03,99.8,729.48,109.91,64.26
2016-07-14,741.2,6384.6201,41.49,46.8,48.64,45.72,29.76,61.12,72.3,50.17,51.97,99.47,735.8,109.96,63.99
2016-07-15,735.44,6461.54,41.38,46.67,48.86,45.87,29.82,60.92,71.94,50,52.02,100.11,735.63,109.66,63.96
2016-07-18,736.07,6846.1499,41.24,46.8,48.98,45.9,29.91,60.76,71.44,50.08,51.96,99.39,753.2,109.21,64.25
2016-07-19,739.95,7230.77,41.23,46.98,48.42,45.85,29.92,60.7,71.62,50,52.15,99.66,753.41,109.53,64.17
2016-07-20,745.72,7692.3101,41.18,47.01,48.68,45.41,30.63,60.51,71.17,49.81,51.81,98.49,757.08,108.92,64.02
2016-07-21,744.43,7461.54,41.08,46.67,47.99,45.97,30.58,60.34,71.23,49.53,51.74,98.27,754.41,108.58,64.72
2016-07-22,744.86,7076.9199,41.3,46.58,48.13,46.6,30.71,60.74,72.03,50.16,52.09,98.87,759.28,109.19,65.39
2016-07-25,739.61,7538.46,41.16,46.14,47.95,46.38,30.79,60.76,71.5,49.96,52.13,97.32,757.52,109.02,65.45
2016-07-26,735.59,7538.46,41.29,46.95,48.8,45.77,30.88,61.21,72.14,50.46,51.96,96.74,757.65,108.2,64.67
2016-07-27,736.67,7538.46,41.2,47.26,48.22,45.15,30.76,60.25,68.35,49.95,51.58,96.07,761.97,107.48,63.99
2016-07-28,752.61,7153.8501,41.19,47.51,48.06,45.08,30.52,59.2,69.23,50.15,51.83,96.57,765.84,108.13,64.17
2016-07-29,758.81,7153.8501,41.33,48.11,47.54,46.01,30.53,59.28,69.62,49.43,51.79,97.03,791.34,108.92,64.91
2016-08-01,767.74,7384.6201,40.52,47.87,47.26,45.39,30.73,59.26,69.24,49.59,51.92,97.74,800.94,108.93,65.07
2016-08-02,760.58,7538.46,40.17,47.18,46.65,45.16,30.62,58.88,68.36,51.29,51.94,96.86,800.12,108.72,64.62
2016-08-03,754.64,7307.6899,40.45,47.09,48.2,44.81,30.72,58.51,68.79,51.02,51.33,96.11,798.92,108.04,63.7
2016-08-04,760.77,7307.6899,40.39,46.83,48.39,44.61,30.8,58.64,68.49,50.43,51.5,96.87,797.25,108.42,63.85
2016-08-05,765.98,7307.6899,41.15,47.49,48.25,43.96,31.04,59.36,69.22,51.16,51.25,96.22,806.93,108.66,62.58
2016-08-08,766.56,7307.6899,41.12,47.23,48.45,44.04,31.01,59.08,69.25,51.02,51.21,95.9,805.23,108.14,62.38
2016-08-09,768.31,7307.6899,41.22,47.45,47.92,43.85,30.94,59.45,68.92,51.06,51.82,95.82,807.48,108.28,62.48
2016-08-10,768.56,7307.6899,40.96,47.51,47.88,43.79,30.85,59.51,69.02,51.21,51.82,96.17,808.49,108.82,62.29
2016-08-11,771.24,7230.77,41.26,48.13,48.35,43.92,30.95,59.9,69.03,51.3,51.76,96.27,808.2,108.48,62.4
2016-08-12,772.56,7230.77,41.06,48.14,47.65,43.97,30.87,60.03,69.68,51.28,52.21,96.52,807.05,108.59,62.46
2016-08-15,768.49,7230.77,41.33,48.44,48.29,43.42,31.19,60.1,69.23,51.14,52.18,96.21,805.96,108.72,61.17
2016-08-16,764.04,6769.23,41.18,48.28,47.53,43.32,31.12,59.29,69.82,51.09,52.09,94.8,801.19,108,60.02
2016-08-17,764.63,6769.23,41.34,48.43,47,43.78,30.72,59.47,69.9,51.01,52.24,94.58,805.42,108.47,60.88
2016-08-18,764.46,6769.23,41.57,46.72,47.55,44.21,30.48,59.83,68.96,50.77,52.46,94.3,802.75,108.28,61.94
2016-08-19,757.31,6846.1499,41.45,47.62,47.81,43.65,30.52,60.15,69.42,51.18,52.48,93.37,799.65,108.17,61.31
2016-08-22,759.48,6615.3799,41.47,47.58,47.58,43.8,30.63,60.38,69.44,51.11,52.92,93.71,796.95,107.96,61.6
2016-08-23,762.45,6769.23,41.48,47.82,48.19,43.81,30.98,60.65,69.4,51.2,52.77,93.71,796.59,107.88,61.21
2016-08-24,757.25,6769.23,41.47,46.7,47.01,43.61,31.06,60.69,69.65,51.42,52.42,94.77,793.6,108.11,61.07
2016-08-25,759.22,6846.1499,41.73,47.26,47.17,43.56,31.29,60.73,68.87,51.22,52.46,94.49,791.3,107.88,61.25
2016-08-26,769,6692.3101,41.44,47.32,46.56,42.47,31.35,60.5,68.78,51.07,52.12,93.26,793.22,107.45,59.68
2016-08-29,771.29,6692.3101,41.77,47.62,47.23,42.86,31.58,60.65,69.43,51.07,52.42,93.73,795.82,107.99,60.34
2016-08-30,767.58,6692.3101,41.8,47.14,47.4,42.65,31.54,60.76,69.52,51.24,51.93,94.19,791.92,107.22,59.56
2016-08-31,769.16,6692.3101,41.86,46.98,46.94,42.76,31.44,60.67,69.42,50.65,51.86,94.77,789.85,106.75,59.88
2016-09-01,770.62,6692.3101,41.31,46.99,46.7,42.59,31.58,60.99,71.04,51.17,52.06,94.75,791.4,107.29,59.82
2016-09-02,772.44,6692.3101,41.63,47,47.51,42.98,31.83,61.12,71.32,51.32,53.24,96.06,796.87,107.87,60.56
2016-09-06,788.87,6538.46,41.55,46.95,46.71,43.16,31.87,61.24,70.31,51.74,53.46,98.03,808.02,107.92,61.46
2016-09-07,784.48,6538.46,41.5,47.11,46.91,42.38,31.79,61.54,70.22,51.59,53.09,98.85,807.99,107.21,61.11
2016-09-08,784.06,6538.46,41.77,47.02,47.39,43.12,31.47,61.07,70.07,51.47,52.61,97.66,802.84,106.88,61.41
2016-09-09,760.14,6538.46,41.21,44.88,44.86,41.13,30.85,59.29,68.9,50.57,49.8,93.31,788.48,104.05,59.09
2016-09-12,771.49,6769.23,41.75,45.75,46.11,41.91,31.44,59.85,69.01,51.24,50.36,93.93,798.82,106.02,60.18
2016-09-13,761.01,6769.23,41.2,44.9,44.92,41.22,31.06,58.51,67.76,50.49,49.53,91.87,788.72,104.59,59.47
2016-09-14,761.09,6307.6899,40.7,44.86,46.5,41.47,31,58.38,67.27,50.13,49.62,91.39,790.46,105.05,59.97
2016-09-15,769.69,6692.3101,40.93,45.44,47.43,41.95,31.31,59.01,67.36,50.42,49.58,91.46,801.23,105.48,60.18
